,Player,year_start,year_end,Year,Salary
2788,Dionte Christmas,2014,2014,2017,50000
2789,Dirk Nowitzki,1999,2018,1999,1472640
2790,Dirk Nowitzki,1999,2018,2000,1583040
2791,Dirk Nowitzki,1999,2018,2001,1693560
2792,Dirk Nowitzki,1999,2018,2002,2157595
2793,Dirk Nowitzki,1999,2018,2003,10067750
2794,Dirk Nowitzki,1999,2018,2004,11326219
2795,Dirk Nowitzki,1999,2018,2005,12584688
2796,Dirk Nowitzki,1999,2018,2006,13843156
2797,Dirk Nowitzki,1999,2018,2007,15101625
2798,Dirk Nowitzki,1999,2018,2008,16360094
2799,Dirk Nowitzki,1999,2018,2009,18077904
2800,Dirk Nowitzki,1999,2018,2010,19795714
2801,Dirk Nowitzki,1999,2018,2011,17278618
2802,Dirk Nowitzki,1999,2018,2012,19092873
2803,Dirk Nowitzki,1999,2018,2013,20907128
2804,Dirk Nowitzki,1999,2018,2014,22721381
2805,Dirk Nowitzki,1999,2018,2015,7974482
2806,Dirk Nowitzki,1999,2018,2016,8333334
2807,Dirk Nowitzki,1999,2018,2017,25000000
2808,Dominic McGuire,2008,2013,2008,427163
2809,Dominic McGuire,2008,2013,2009,711517
2810,Dominic McGuire,2008,2013,2010,825497
2811,Dominic McGuire,2008,2013,2011,884120
2812,Dominic McGuire,2008,2013,2012,915852
2813,Dominic McGuire,2008,2013,2013,122625181018110947
2814,Dominique Jones,2011,2013,2011,1110120
2815,Dominique Jones,2011,2013,2012,1193280
2816,Dominique Jones,2011,2013,2013,1276560
2817,Don MacLean,1993,2001,1993,463000
2818,Don MacLean,1993,2001,1994,601000
2819,Don MacLean,1993,2001,1995,740000
2820,Don MacLean,1993,2001,1996,925000
2821,Don MacLean,1993,2001,1997,1780000
2822,Don MacLean,1993,2001,1998,2120000
2823,Don MacLean,1993,2001,1999,2460000
2824,Don MacLean,1993,2001,2000,2800000
2825,Don MacLean,1993,2001,2001,2380000798500
2826,Don MacLean,1993,2001,2002,965850
2827,Don Reid,1996,2003,1996,200000
2828,Don Reid,1996,2003,1997,400000
2829,Don Reid,1996,2003,1998,1000000
2830,Don Reid,1996,2003,1999,800000
2831,Don Reid,1996,2003,2000,1000000
2832,Don Reid,1996,2003,2001,611000
2833,Don Reid,1996,2003,2002,1000000
2834,Don Reid,1996,2003,2003,1100000
2835,Donald Hodge,1992,1996,1992,130000
2836,Donald Hodge,1992,1996,1993,650000
2837,Donald Hodge,1992,1996,1994,845000
2838,Donald Hodge,1992,1996,1995,1005000
2839,Donald Hodge,1992,1996,1996,1200000
2840,Donald Sloan,2012,2016,2012,12223776392
2841,Donald Sloan,2012,2016,2013,25107644835
2842,Donald Sloan,2012,2016,2014,884293
2843,Donald Sloan,2012,2016,2015,948163
2844,Donald Sloan,2012,2016,2016,1015421
2845,Donald Whiteside,1997,1998,1997,220000
2846,Donald Whiteside,1997,1998,1998,272250
2847,Donatas Motiejunas,2013,2017,2013,1453520
2848,Donatas Motiejunas,2013,2017,2014,1422720
2849,Donatas Motiejunas,2013,2017,2015,1236600
2850,Donatas Motiejunas,2013,2017,2016,2288205
2851,Donell Taylor,2006,2007,2006,398762
2852,Donell Taylor,2006,2007,2007,664209
2853,Donnell Harvey,2001,2005,2001,862560
2854,Donnell Harvey,2001,2005,2002,927360
2855,Donnell Harvey,2001,2005,2003,992040
2856,Donnell Harvey,2001,2005,2004,663679
2857,Donnie Boyce,1996,1997,1996,250000
2858,Donnie Boyce,1996,1997,1997,247500
2859,Donny Marshall,1996,2003,1996,200000
2860,Donny Marshall,1996,2003,1997,450000
2861,Donny Marshall,1996,2003,1998,540000
2862,Donta Smith,2005,2006,2005,425000
2863,Donta Smith,2005,2006,2006,641748
2864,Dontae' Jones,1998,1998,1997,691000
2865,Dontae' Jones,1998,1998,1998,794880
2866,Dontae' Jones,1998,1998,1999,953856
2867,Donte Greene,2009,2012,2009,971160
2868,Donte Greene,2009,2012,2010,1044000
2869,Donte Greene,2009,2012,2011,1116840
2870,Donte Greene,2009,2012,2012,2015896
2871,Dontonio Wingfield,1995,1998,1995,150000
2872,Dontonio Wingfield,1995,1998,1996,225000
2873,Dontonio Wingfield,1995,1998,1997,500000
2874,Dontonio Wingfield,1995,1998,1998,600000
2875,Donyell Marshall,1995,2009,1995,2100000
2876,Donyell Marshall,1995,2009,1996,2730000
2877,Donyell Marshall,1995,2009,1997,3360000
2878,Donyell Marshall,1995,2009,1998,3990000
2879,Donyell Marshall,1995,2009,1999,4370000
2880,Donyell Marshall,1995,2009,2000,5250000
2881,Donyell Marshall,1995,2009,2001,5630000
2882,Donyell Marshall,1995,2009,2002,6510000
2883,Donyell Marshall,1995,2009,2003,41865421000000
2884,Donyell Marshall,1995,2009,2004,4605196
2885,Donyell Marshall,1995,2009,2005,5023850
2886,Donyell Marshall,1995,2009,2006,4799108
2887,Donyell Marshall,1995,2009,2007,5633037
2888,Donyell Marshall,1995,2009,2008,6016965
2889,Donyell Marshall,1995,2009,2009,12622755950894
2890,Dorell Wright,2005,2015,2005,1152240
2891,Dorell Wright,2005,2015,2006,1238640
2892,Dorell Wright,2005,2015,2007,1325160
2893,Dorell Wright,2005,2015,2008,2040746
2894,Dorell Wright,2005,2015,2009,2612835
2895,Dorell Wright,2005,2015,2010,2750000
2896,Dorell Wright,2005,2015,2011,3500000
2897,Dorell Wright,2005,2015,2012,3823000
2898,Dorell Wright,2005,2015,2013,4106000
2899,Dorell Wright,2005,2015,2014,3000000
2900,Dorell Wright,2005,2015,2015,3150000
2901,Dorell Wright,2005,2015,2016,8871
2902,Dorian Finney-Smith,2017,2018,2017,543471
2903,Doron Lamb,2013,2014,2013,650000
2904,Doron Lamb,2013,2014,2014,788872
2905,Doug Christie,1993,2007,1994,1445000
2906,Doug Christie,1993,2007,1995,1244000
2907,Doug Christie,1993,2007,1996,1466000
2908,Doug Christie,1993,2007,1997,1355000
2909,Doug Christie,1993,2007,1998,2012767
2910,Doug Christie,1993,2007,1999,2353000
2911,Doug Christie,1993,2007,2000,2742600
2912,Doug Christie,1993,2007,2001,3140000
2913,Doug Christie,1993,2007,2002,5200000
2914,Doug Christie,1993,2007,2003,6250000
2915,Doug Christie,1993,2007,2004,6900000
2916,Doug Christie,1993,2007,2005,7550000
2917,Doug Christie,1993,2007,2006,15750008200000
2918,Doug Christie,1993,2007,2007,158071
2919,Doug Edwards,1994,1996,1994,650000
2920,Doug Edwards,1994,1996,1995,845000
2921,Doug Edwards,1994,1996,1996,1040000
2922,Doug Edwards,1994,1996,1997,247500
2923,Doug Edwards,1994,1996,1998,1430000
2924,Doug Edwards,1994,1996,1999,1625000
2925,Doug Lee,1992,1995,1992,150000
2926,Doug Lee,1992,1995,1993,125000
2927,Doug Lee,1992,1995,1995,150000
2928,Doug McDermott,2015,2018,2015,2277960
2929,Doug McDermott,2015,2018,2016,2380440
2930,Doug McDermott,2015,2018,2017,2483040
2931,Doug Overton,1993,2004,1993,140000
2932,Doug Overton,1993,2004,1994,500000
2933,Doug Overton,1993,2004,1995,550000
2934,Doug Overton,1993,2004,1996,600000
2935,Doug Overton,1993,2004,1997,247500
2936,Doug Overton,1993,2004,1998,326700
2937,Doug Overton,1993,2004,1999,600000
2938,Doug Overton,1993,2004,2000,492000100000
2939,Doug Overton,1993,2004,2001,548500
2940,Doug Overton,1993,2004,2004,591454104390
2941,Doug Smith,1992,1996,1992,1500000
2942,Doug Smith,1992,1996,1993,1845000
2943,Doug Smith,1992,1996,1994,1650000
2944,Doug Smith,1992,1996,1995,1950000
2945,Doug Smith,1992,1996,1996,450000
2946,Dragan Tarlac,2001,2001,2001,2500000
2947,Draymond Green,2013,2018,2013,850000
2948,Draymond Green,2013,2018,2014,875500
2949,Draymond Green,2013,2018,2015,915243
2950,Draymond Green,2013,2018,2016,14260870
2951,Draymond Green,2013,2018,2017,15330435
2952,Drew Barry,1998,2000,1999,350000
2953,Drew Barry,1998,2000,2000,62765
2954,Drew Gooden,2003,2016,2003,2794920
2955,Drew Gooden,2003,2016,2004,3004560
2956,Drew Gooden,2003,2016,2005,3214080
2957,Drew Gooden,2003,2016,2006,4065811
2958,Drew Gooden,2003,2016,2007,6645402
2959,Drew Gooden,2003,2016,2008,6453416
2960,Drew Gooden,2003,2016,2009,7151183
2961,Drew Gooden,2003,2016,2010,4500000
2962,Drew Gooden,2003,2016,2011,5760000
2963,Drew Gooden,2003,2016,2012,6226200
2964,Drew Gooden,2003,2016,2013,6687400
2965,Drew Gooden,2003,2016,2014,4116206687400
2966,Drew Gooden,2003,2016,2015,14484906680000
2967,Drew Gooden,2003,2016,2016,3300000
2968,Drew Gordon,2015,2015,2015,71624
2969,Duane Causwell,1991,2001,1991,650000
2970,Duane Causwell,1991,2001,1992,820000
2971,Duane Causwell,1991,2001,1993,950000
2972,Duane Causwell,1991,2001,1994,1260000
2973,Duane Causwell,1991,2001,1995,1545000
2974,Duane Causwell,1991,2001,1996,1830000
2975,Duane Causwell,1991,2001,1997,2215000
2976,Duane Causwell,1991,2001,1998,1211705
2977,Duane Causwell,1991,2001,1999,1454000
2978,Duane Causwell,1991,2001,2000,1696387
2979,Duane Causwell,1991,2001,2001,4000000
2980,Duane Cooper,1993,1994,1993,140000
2981,Duane Cooper,1993,1994,1994,150000
2982,Duje Dukan,2016,2016,2016,525093
2983,Dwayne Jones,2006,2010,2006,398762
2984,Dwayne Jones,2006,2010,2007,664209
2985,Dwayne Jones,2006,2010,2008,770610
2986,Dwayne Jones,2006,2010,2009,46812
2987,Dwayne Morton,1995,1995,1995,150000
2988,Dwayne Morton,1995,1995,1996,350000
2989,Dwayne Schintzius,1991,1999,1991,520000
2990,Dwayne Schintzius,1991,1999,1992,650000
2991,Dwayne Schintzius,1991,1999,1993,140000
2992,Dwayne Schintzius,1991,1999,1994,921000
2993,Dwayne Schintzius,1991,1999,1995,1197000
2994,Dwayne Schintzius,1991,1999,1996,225000
2995,Dwayne Schintzius,1991,1999,1997,625000
2996,Dwayne Schintzius,1991,1999,1999,662500
2997,Dwayne Schintzius,1991,1999,2000,550000
2998,Dwight Buycks,2014,2015,2014,700000
2999,Dwight Buycks,2014,2015,2015,14409
3000,Dwight Howard,2005,2018,2005,4179720
3001,Dwight Howard,2005,2018,2006,4493160
3002,Dwight Howard,2005,2018,2007,4806720
3003,Dwight Howard,2005,2018,2008,6061274
3004,Dwight Howard,2005,2018,2009,13758000
3005,Dwight Howard,2005,2018,2010,15202590
3006,Dwight Howard,2005,2018,2011,16647180
3007,Dwight Howard,2005,2018,2012,18091770
3008,Dwight Howard,2005,2018,2013,19536360
3009,Dwight Howard,2005,2018,2014,20513178
3010,Dwight Howard,2005,2018,2015,21436271
3011,Dwight Howard,2005,2018,2016,22359364
3012,Dwight Howard,2005,2018,2017,23180275
3013,Dwight Powell,2015,2018,2015,507336
3014,Dwight Powell,2015,2018,2016,845059
3015,Dwight Powell,2015,2018,2017,8375000
3016,Dwyane Wade,2004,2018,2004,2636400
3017,Dwyane Wade,2004,2018,2005,2834160
3018,Dwyane Wade,2004,2018,2006,3031920
3019,Dwyane Wade,2004,2018,2007,3841443
3020,Dwyane Wade,2004,2018,2008,13041250
3021,Dwyane Wade,2004,2018,2009,14410581
3022,Dwyane Wade,2004,2018,2010,15779912
3023,Dwyane Wade,2004,2018,2011,14200000
3024,Dwyane Wade,2004,2018,2012,15691000
3025,Dwyane Wade,2004,2018,2013,17182000
3026,Dwyane Wade,2004,2018,2014,18673000
3027,Dwyane Wade,2004,2018,2015,15000000
3028,Dwyane Wade,2004,2018,2016,20000000
3029,Dwyane Wade,2004,2018,2017,23200000
3030,E'Twaun Moore,2012,2018,2012,473604
3031,E'Twaun Moore,2012,2018,2013,762195
3032,E'Twaun Moore,2012,2018,2014,884293
3033,E'Twaun Moore,2012,2018,2015,948163
3034,E'Twaun Moore,2012,2018,2016,1015421
3035,E'Twaun Moore,2012,2018,2017,8081363
3036,Earl Barron,2006,2015,2006,398762
3037,Earl Barron,2006,2015,2007,744551
3038,Earl Barron,2006,2015,2008,973328
3039,Earl Barron,2006,2015,2011,188558
3040,Earl Barron,2006,2015,2012,185588
3041,Earl Barron,2006,2015,2013,358600
3042,Earl Barron,2006,2015,2015,390066
3043,Earl Boykins,1999,2012,1999,287500
3044,Earl Boykins,1999,2012,2000,88324
3045,Earl Boykins,1999,2012,2001,498500
3046,Earl Boykins,1999,2012,2002,650000
3047,Earl Boykins,1999,2012,2003,528605715000
3048,Earl Boykins,1999,2012,2004,2500000
3049,Earl Boykins,1999,2012,2005,2500000
3050,Earl Boykins,1999,2012,2006,2750000
3051,Earl Boykins,1999,2012,2007,2950000
3052,Earl Boykins,1999,2012,2008,533572
3053,Earl Boykins,1999,2012,2010,1191180
3054,Earl Boykins,1999,2012,2011,1352181
3055,Earl Clark,2010,2015,2010,1766280
3056,Earl Clark,2010,2015,2011,1898760
3057,Earl Clark,2010,2015,2012,1160000
3058,Earl Clark,2010,2015,2013,1240000
3059,Earl Clark,2010,2015,2014,4250000111518
3060,Earl Clark,2010,2015,2015,125104
3061,Earl Watson,2002,2014,2002,332817
3062,Earl Watson,2002,2014,2003,1215000
3063,Earl Watson,2002,2014,2004,1336500
3064,Earl Watson,2002,2014,2005,1458000
3065,Earl Watson,2002,2014,2006,5000000
3066,Earl Watson,2002,2014,2007,5400000
3067,Earl Watson,2002,2014,2008,5800000
3068,Earl Watson,2002,2014,2009,6200000
3069,Earl Watson,2002,2014,2010,28000006600000
3070,Earl Watson,2002,2014,2011,1229255
3071,Earl Watson,2002,2014,2012,2000000
3072,Earl Watson,2002,2014,2013,2000000
3073,Earl Watson,2002,2014,2014,1399507
3074,Ed Davis,2011,2018,2011,1919160
3075,Ed Davis,2011,2018,2012,2063040
3076,Ed Davis,2011,2018,2013,2207040
3077,Ed Davis,2011,2018,2014,3153860
3078,Ed Davis,2011,2018,2015,981084
3079,Ed Davis,2011,2018,2016,6980802
3080,Ed Davis,2011,2018,2017,6666667
3081,Ed Gray,1998,1999,1998,723840
3082,Ed Gray,1998,1999,1999,832440
3083,Ed Gray,1998,1999,2000,941040
3084,Ed O'Bannon,1996,1997,1996,1133000
3085,Ed O'Bannon,1996,1997,1997,1303000
3086,Ed O'Bannon,1996,1997,1998,1472640
3087,Eddie Basden,2006,2006,2006,398762
3088,Eddie Gill,2001,2009,2005,720046
3089,Eddie Gill,2001,2009,2006,819551
3090,Eddie Gill,2001,2009,2008,151089
3091,Eddie Gill,2001,2009,2009,387613
3092,Eddie Griffin,2002,2007,2002,2011080
3093,Eddie Griffin,2002,2007,2003,2161920
3094,Eddie Griffin,2002,2007,2004,2312760
3095,Eddie Griffin,2002,2007,2005,695046
3096,Eddie Griffin,2002,2007,2006,2500000
3097,Eddie Griffin,2002,2007,2007,2700000
3098,Eddie Griffin,2002,2007,2008,2900000
3099,Eddie House,2001,2011,2001,316969
3100,Eddie House,2001,2011,2002,465850
3101,Eddie House,2001,2011,2003,637435
3102,Eddie House,2001,2011,2004,750000
3103,Eddie House,2001,2011,2005,825000563327
3104,Eddie House,2001,2011,2006,835810
3105,Eddie House,2001,2011,2007,1400000
3106,Eddie House,2001,2011,2008,1500000
3107,Eddie House,2001,2011,2009,2650000
3108,Eddie House,2001,2011,2010,2862000
3109,Eddie House,2001,2011,2011,1352181
3110,Eddie House,2001,2011,2012,1352181
3111,Eddie Jones,1995,2008,1995,1300000
3112,Eddie Jones,1995,2008,1996,1600000
3113,Eddie Jones,1995,2008,1997,1800000
3114,Eddie Jones,1995,2008,1998,2000000
3115,Eddie Jones,1995,2008,1999,2200000
3116,Eddie Jones,1995,2008,2000,2500000
3117,Eddie Jones,1995,2008,2001,8960000
3118,Eddie Jones,1995,2008,2002,10091250
3119,Eddie Jones,1995,2008,2003,11212500
3120,Eddie Jones,1995,2008,2004,12333750
3121,Eddie Jones,1995,2008,2005,13455000
3122,Eddie Jones,1995,2008,2006,14576250
3123,Eddie Jones,1995,2008,2007,14863778531694
3124,Eddie Jones,1995,2008,2008,1830000
3125,Eddie Jones,1995,2008,2009,2000000
3126,Eddie Robinson,2000,2004,2000,600000
3127,Eddie Robinson,2000,2004,2001,600000
3128,Eddie Robinson,2000,2004,2002,5170000
3129,Eddie Robinson,2000,2004,2003,5687000
3130,Eddie Robinson,2000,2004,2004,6204000
3131,Eddie Robinson,2000,2004,2005,5055556
3132,Eddie Robinson,2000,2004,2006,5444444
3133,Eddy Curry,2002,2013,2002,2678400
3134,Eddy Curry,2002,2013,2003,2879280
3135,Eddy Curry,2002,2013,2004,3080160
3136,Eddy Curry,2002,2013,2005,3896402
3137,Eddy Curry,2002,2013,2006,7390000
3138,Eddy Curry,2002,2013,2007,8171103
3139,Eddy Curry,2002,2013,2008,8947543
3140,Eddy Curry,2002,2013,2009,9723983
3141,Eddy Curry,2002,2013,2010,10500423
3142,Eddy Curry,2002,2013,2011,11530592
3143,Eddy Curry,2002,2013,2012,1229255
3144,Eddy Curry,2002,2013,2013,23852
3145,Eduardo Najera,2001,2012,2001,316969
3146,Eduardo Najera,2001,2012,2002,465850
3147,Eduardo Najera,2001,2012,2003,3047620
3148,Eduardo Najera,2001,2012,2004,3428572
3149,Eduardo Najera,2001,2012,2005,3809524
3150,Eduardo Najera,2001,2012,2006,4190476
3151,Eduardo Najera,2001,2012,2007,4571428
3152,Eduardo Najera,2001,2012,2008,4952380
3153,Eduardo Najera,2001,2012,2009,3250000
3154,Eduardo Najera,2001,2012,2010,3100000
3155,Eduardo Najera,2001,2012,2011,3000000
3156,Eduardo Najera,2001,2012,2012,2750000
3157,Edy Tavares,2016,2017,2016,1000000
3158,Edy Tavares,2016,2017,2017,1000000
3159,Efthimi Rentzias,2003,2003,2000,658700
3160,Efthimi Rentzias,2003,2003,2003,903360
3161,Efthimi Rentzias,2003,2003,2004,971160
3162,Efthimi Rentzias,2003,2003,2005,516865
3163,Ekpe Udoh,2011,2018,2011,3065040
3164,Ekpe Udoh,2011,2018,2012,3294960
3165,Ekpe Udoh,2011,2018,2013,3524880
3166,Ekpe Udoh,2011,2018,2014,4469548
3167,Ekpe Udoh,2011,2018,2015,981084
3168,Elden Campbell,1991,2005,1991,575000
3169,Elden Campbell,1991,2005,1992,575000
3170,Elden Campbell,1991,2005,1993,575000
3171,Elden Campbell,1991,2005,1994,1700000
3172,Elden Campbell,1991,2005,1995,2100000
3173,Elden Campbell,1991,2005,1996,2200000
3174,Elden Campbell,1991,2005,1997,7000000
3175,Elden Campbell,1991,2005,1998,7000000
3176,Elden Campbell,1991,2005,1999,7000000
3177,Elden Campbell,1991,2005,2000,7975000
3178,Elden Campbell,1991,2005,2001,8050000
3179,Elden Campbell,1991,2005,2002,7975000
3180,Elden Campbell,1991,2005,2003,8050000
3181,Elden Campbell,1991,2005,2004,4000000
3182,Elden Campbell,1991,2005,2005,4400000
3183,Elfrid Payton,2015,2018,2015,2397840
3184,Elfrid Payton,2015,2018,2016,2505720
3185,Elfrid Payton,2015,2018,2017,2613600
3186,Elias Harris,2014,2014,2014,86502
3187,Elijah Millsap,2015,2017,2015,59687
3188,Elijah Millsap,2015,2017,2016,217494
3189,Elliot Perry,1992,2002,1992,130000
3190,Elliot Perry,1992,2002,1994,150000
3191,Elliot Perry,1992,2002,1995,250000
3192,Elliot Perry,1992,2002,1996,2025000
3193,Elliot Perry,1992,2002,1997,2000000
3194,Elliot Perry,1992,2002,1998,2000000
3195,Elliot Perry,1992,2002,1999,2000000
3196,Elliot Perry,1992,2002,2000,2000000
3197,Elliot Perry,1992,2002,2001,105000094000
3198,Elliot Williams,2012,2016,2011,1254720
3199,Elliot Williams,2012,2016,2012,1348800
3200,Elliot Williams,2012,2016,2013,1442880
3201,Elliot Williams,2012,2016,2014,769855
3202,Elliot Williams,2012,2016,2015,552166111549
3203,Elliot Williams,2012,2016,2016,58068
3204,Elliot Williams,2012,2016,2017,250000
3205,Elmer Bennett,1995,1997,1996,225000
3206,Elmore Spencer,1993,1997,1993,438000
3207,Elmore Spencer,1993,1997,1994,569000
3208,Elmore Spencer,1993,1997,1995,700000
3209,Elmore Spencer,1993,1997,1996,1300000
3210,Elmore Spencer,1993,1997,1998,2050000
3211,Elton Brand,2000,2016,2000,3375960
3212,Elton Brand,2000,2016,2001,3629160
3213,Elton Brand,2000,2016,2002,3882360
3214,Elton Brand,2000,2016,2003,4895656
3215,Elton Brand,2000,2016,2004,10960000
3216,Elton Brand,2000,2016,2005,12056000
3217,Elton Brand,2000,2016,2006,13152000
3218,Elton Brand,2000,2016,2007,14248000
3219,Elton Brand,2000,2016,2008,15344000
3220,Elton Brand,2000,2016,2009,13757844
3221,Elton Brand,2000,2016,2010,14858471
3222,Elton Brand,2000,2016,2011,15959099
3223,Elton Brand,2000,2016,2012,17059727
3224,Elton Brand,2000,2016,2013,210050016059854
3225,Elton Brand,2000,2016,2014,4000000
3226,Elton Brand,2000,2016,2015,2000000
3227,Elton Brand,2000,2016,2016,878222
3228,Elton Brand,2000,2016,2017,980431
3229,Emanual Davis,1997,2003,1997,220000
3230,Emanual Davis,1997,2003,1998,326700
3231,Emanual Davis,1997,2003,2000,510000
3232,Emanual Davis,1997,2003,2001,610000
3233,Emanual Davis,1997,2003,2002,715850
3234,Emanual Davis,1997,2003,2003,824935
3235,Emeka Okafor,2005,2013,2005,3739680
3236,Emeka Okafor,2005,2013,2006,4020120
3237,Emeka Okafor,2005,2013,2007,4300560
3238,Emeka Okafor,2005,2013,2008,5427307
3239,Emeka Okafor,2005,2013,2009,9537500
3240,Emeka Okafor,2005,2013,2010,10538937
3241,Emeka Okafor,2005,2013,2011,11495000
3242,Emeka Okafor,2005,2013,2012,12541812
3243,Emeka Okafor,2005,2013,2013,13490000
3244,Emeka Okafor,2005,2013,2014,14487500
3245,Emmanuel Mudiay,2016,2018,2016,3102240
3246,Emmanuel Mudiay,2016,2018,2017,3241800
3247,Enes Kanter,2012,2018,2012,4133280
3248,Enes Kanter,2012,2018,2013,4443360
3249,Enes Kanter,2012,2018,2014,4753320
3250,Enes Kanter,2012,2018,2015,6108197
3251,Enes Kanter,2012,2018,2016,16407500
3252,Enes Kanter,2012,2018,2017,17145838
